Epoch,Train Loss,Train MSE,Train MAE,Train R2,Total Params,Trainable Params,Non-trainable Params,Val Loss,Val MSE,Val MAE,Val R2
1,3430.287269436099,3462.2573,14.608388,-119885.390625,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
2,6.790779943819399,6.809141,1.9010204,-240.5767822265625,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
3,3.5273525759025857,3.5396256,1.1940175,-128.840087890625,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
4,3.2327564380787037,3.2467203,1.0249175,-123.56739807128906,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
5,2.4645165028395475,2.4787762,0.80295485,-93.27024841308594,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
6,1.4660882883601718,1.4733403,0.73908794,-57.5253791809082,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
7,6.167517276825728,6.1960797,0.8627944,-256.8138122558594,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
8,2.409589977176101,2.4265528,0.7647698,-105.50211334228516,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
9,1.3191389518755454,1.2942286,0.56347644,-62.273193359375,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
10,0.8457028181464584,0.8489819,0.5396439,-38.00006103515625,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
11,0.45693514302924826,0.45835942,0.4473535,-19.695297241210938,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
12,0.28502786932168184,0.28605005,0.3647907,-10.762596130371094,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
13,0.5491381734609604,0.5526469,0.3380797,-24.37326431274414,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
14,0.7908743981409956,0.7969233,0.33665037,-31.440662384033203,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
15,1.3487433250303622,1.3582926,0.45634228,-49.42060852050781,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
16,1.9003034670043875,1.9145318,0.41621965,-68.23021697998047,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
17,0.9748310772357164,0.9823624,0.5127665,-36.20985794067383,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
18,0.37369360250455363,0.37402168,0.36822918,-16.02581024169922,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
19,0.3647426140529138,0.36478692,0.42264578,-14.848394393920898,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
20,0.3376356457118635,0.3392566,0.3895448,-13.005703926086426,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
21,0.36535223407877815,0.3670231,0.37325096,-14.702682495117188,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
22,0.42613233129183453,0.42881343,0.37969926,-17.098623275756836,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
23,0.4259597493542565,0.4269181,0.38375172,-16.480384826660156,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
24,0.4096306636929512,0.41210267,0.35165182,-16.266084671020508,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
25,0.5224279562632242,0.52606547,0.36122522,-23.53782081604004,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
26,1.1502734218482618,1.1469022,0.4568483,-58.73091125488281,79228100,59203716,20024384,0.4635969877243042,0.46120858,0.48938018,-14.104400634765625
