Epoch,Train Loss,Train MSE,Train MAE,Train R2,Total Params,Trainable Params,Non-trainable Params,Val Loss,Val MSE,Val MAE,Val R2
1,19.019764840185086,19.019754,0.6903931,-697.5881958007812,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
2,0.04801590463895107,0.048015878,0.17180158,-0.7078208923339844,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
3,0.0425121154914671,0.042512115,0.16076434,-0.5155423879623413,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
4,0.04057086431464859,0.04057086,0.1573224,-0.42948970198631287,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
5,0.04150555773733932,0.04150554,0.15655819,-0.45657825469970703,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
6,0.03952396410369428,0.039523937,0.15359597,-0.40168312191963196,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
7,0.03710858508178564,0.037108585,0.14817098,-0.28875336050987244,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
8,0.03616424992889444,0.036164254,0.14796755,-0.2661169171333313,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
9,0.03681843341371723,0.036818434,0.14568675,-0.29163220524787903,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
10,0.033873550263102924,0.03387356,0.14278266,-0.19456443190574646,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
11,0.032673036279243846,0.032673024,0.13952415,-0.14585088193416595,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
12,0.03639244564121293,0.036392443,0.14163107,-0.2824804186820984,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
13,0.03156960755586624,0.031569608,0.13718872,-0.11283858120441437,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
14,0.030170517494884606,0.030170511,0.133463,-0.04830186069011688,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
15,0.028418733642619348,0.028418733,0.13002348,-0.0007786601781845093,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
16,0.027505894705096137,0.027505882,0.1275128,0.03354403376579285,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
17,0.02729412417197339,0.02729412,0.12672698,0.055548638105392456,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
18,0.0273782926150293,0.027378295,0.12621765,0.03937029838562012,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
19,0.026755828105748815,0.026755821,0.12525189,0.05229368805885315,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
20,0.02661235204018722,0.02661234,0.12484243,0.05527214705944061,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
21,0.027738272569307658,0.027738288,0.12686612,0.02357354760169983,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
22,0.025890168316105258,0.025890155,0.12306587,0.0843086838722229,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
23,0.024479102508695883,0.024479097,0.11969917,0.13340573012828827,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
24,0.02488843762428961,0.02488843,0.121066034,0.11043314635753632,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
25,0.024964748585822982,0.024964735,0.120596685,0.10180746018886566,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
26,0.025490827005460997,0.025490835,0.12191458,0.09976555407047272,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
27,0.023624936075202215,0.023624923,0.117760226,0.1349504142999649,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
28,0.023516711091326775,0.02351669,0.11677143,0.15312102437019348,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
29,0.024053275289240283,0.02405327,0.11869106,0.1335303634405136,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
30,0.023104677681819858,0.023104675,0.11573659,0.16360075771808624,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
31,0.022607971844480972,0.022607971,0.11565677,0.1778445690870285,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
32,0.022630228095244023,0.02263022,0.11507501,0.17247731983661652,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
33,0.022686613497332992,0.022686608,0.11530799,0.17045992612838745,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
34,0.022270591633620662,0.022270586,0.11402209,0.1861375868320465,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
35,0.022043314745005604,0.022043314,0.11330405,0.1908370852470398,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
36,0.02143876686274448,0.021438751,0.11209176,0.213017076253891,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
37,0.02258733069854919,0.022587324,0.11482068,0.1844114512205124,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
38,0.023393651696844635,0.023393659,0.116965935,0.14886561036109924,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
39,0.022205927739981736,0.02220593,0.114009626,0.18350064754486084,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
40,0.024055258048889794,0.024055256,0.11863468,0.13095317780971527,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
41,0.023997076621679502,0.023997067,0.118765704,0.1243664026260376,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
42,0.024093821235697404,0.024093814,0.119384214,0.1365566849708557,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
43,0.02376685348974767,0.023766851,0.11747036,0.13602910935878754,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
44,0.02339540570800271,0.023395402,0.117305025,0.16996127367019653,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
45,0.02282739698747608,0.022827396,0.11498785,0.16898700594902039,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
46,0.022205457874686918,0.022205453,0.113493934,0.18732047080993652,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
47,0.023525597222984952,0.023525579,0.11757907,0.14733894169330597,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
48,0.02303330193787256,0.023033291,0.11629343,0.15258599817752838,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
49,0.02263547514922151,0.02263548,0.11476457,0.16597236692905426,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
50,0.022073120836203344,0.02207312,0.1137861,0.20243683457374573,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
51,0.022962539552528166,0.022962542,0.11509208,0.1635616570711136,80277700,60253316,20024384,0.030256196363445592,0.029194588,0.13102174,0.04653586447238922
