Epoch,Train Loss,Train MSE,Train MAE,Train R2,Total Params,Trainable Params,Non-trainable Params,Val Loss,Val MSE,Val MAE,Val R2
1,0.7352779615256522,0.74170226,0.51296127,-30.996538162231445,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
2,0.03605754625190188,0.03609662,0.14674951,-0.2632814347743988,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
3,0.03352780591834475,0.033617456,0.14145355,-0.17467495799064636,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
4,0.03259456888945014,0.032594454,0.13842669,-0.14264193177223206,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
5,0.03250963558201437,0.032548837,0.13896994,-0.12274575233459473,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
6,0.03236595113520269,0.032269318,0.13783802,-0.11723402142524719,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
7,0.03132369417559217,0.03127356,0.13558595,-0.08110126852989197,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
8,0.03083160719661801,0.03086213,0.13442557,-0.06480661034584045,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
9,0.03107347560149652,0.031086741,0.13492575,-0.06802567839622498,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
10,0.03039479897254043,0.030401397,0.13430886,-0.04815223813056946,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
11,0.030205373893733376,0.030174717,0.1338193,-0.04126819968223572,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
12,0.02928439403573672,0.029259587,0.13119695,-0.0032083094120025635,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
13,0.029272045043331606,0.029293185,0.13128762,0.0017410218715667725,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
14,0.030752181592914794,0.030768905,0.13468133,-0.06074526906013489,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
15,0.0308288317863588,0.030886611,0.13426928,-0.06431257724761963,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
16,0.030442366238545487,0.030463839,0.13376419,-0.05310991406440735,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
17,0.0302029550075531,0.030159412,0.13273712,-0.042561084032058716,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
18,0.03059096558502427,0.030581888,0.13399866,-0.0568297803401947,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
19,0.030569940943408896,0.03055333,0.13394621,-0.05339619517326355,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
20,0.029984640647415763,0.030028414,0.13245946,-0.03482547402381897,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
21,0.030477568576181377,0.030445483,0.13301052,-0.04745611548423767,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
22,0.03001890648846273,0.030002052,0.13257578,-0.03543230891227722,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
23,0.030042693225873843,0.029993836,0.13270593,-0.03925618529319763,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
24,0.03009918539060487,0.030133277,0.1326631,-0.036699146032333374,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
25,0.03043286171224382,0.03045115,0.13408841,-0.05866771936416626,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
26,0.03043625972889088,0.030403096,0.13352011,-0.04870244860649109,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
27,0.02998166738284959,0.029951064,0.13247657,-0.03433158993721008,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
28,0.02990299007958836,0.029874112,0.13215496,-0.03164228796958923,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
29,0.661258613138839,0.5402822,0.2881781,-16.561254501342773,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
30,99.3812274325777,100.30751,2.9414623,-4074.068115234375,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
31,1.0607779644153736,1.0679421,0.63059515,-43.988033294677734,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
32,0.34442706792442884,0.34508526,0.4894759,-11.000753402709961,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
33,2838.7762390386174,2865.2861,7.483455,-100476.078125,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
34,0.2594516823689143,0.2594057,0.45196968,-7.940252304077148,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
35,29.03182922138108,29.300835,0.61534667,-922.6279296875,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
36,3010791.51680504,3038930.0,33.177525,-175442320.0,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
37,0.24607143137190077,0.2459185,0.44172642,-7.443150043487549,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
38,0.24574861040821783,0.24582048,0.4410162,-7.4577484130859375,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
39,15043183.637994073,15183774.0,89.24647,-783291584.0,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
40,43939.98980486669,44350.426,7.0701227,-1428234.75,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
41,0.22392757844041894,0.22387075,0.41654766,-6.654975414276123,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
42,0.22370176789937196,0.22376463,0.41642708,-6.65031623840332,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
43,0.22356280353334215,0.22362617,0.41628516,-6.646069049835205,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
44,1029395920.7983361,1039016450.0,862.8257,-49087848448.0,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
45,1113076.1799486633,1123478.6,34.88666,-32309344.0,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
46,6188.687909756546,6246.49,2.3089101,-258310.53125,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
47,0.22366724797972926,0.22364023,0.40914395,-6.313578128814697,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
48,0.2235465861029095,0.22358894,0.40909407,-6.311933994293213,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
49,0.22355820735295615,0.22355194,0.40906456,-6.310878276824951,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
50,0.22338195421077586,0.22351505,0.409034,-6.309823989868164,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
51,54947.90016991452,55461.38,4.3609486,-3190141.25,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
52,0.22339536911911434,0.22343718,0.40893638,-6.305607795715332,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
53,0.22340605159600577,0.22339834,0.4089023,-6.304388523101807,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
54,5090.901169696892,5138.425,1.907266,-216875.015625,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
55,0.2232948696171796,0.22328293,0.40878558,-6.300704002380371,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
56,0.2232612078940427,0.22324118,0.40874988,-6.2995100021362305,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
57,0.22328380191767658,0.22319907,0.40871635,-6.298309326171875,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
58,1324541.1028943786,1336919.9,24.509224,-36451220.0,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
59,0.2212355043049212,0.22123408,0.40737098,-6.24423885345459,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
60,1.9123809436957042,1.928026,0.43639705,-74.63958740234375,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
61,0.22088107853024094,0.22111093,0.40727082,-6.2407708168029785,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
62,0.22115920594444982,0.22106688,0.40723595,-6.23951530456543,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
63,0.22096984805884184,0.22102354,0.40719986,-6.238288402557373,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
64,0.22110916894895058,0.22097783,0.4071602,-6.237001419067383,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
65,0.2208778808514277,0.22093242,0.40712222,-6.235716819763184,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
66,0.22077182156068306,0.22088584,0.40708378,-6.234385013580322,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
67,0.22083868362285472,0.22083947,0.40704396,-6.233082294464111,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
68,0.22079567224891097,0.2207911,0.4070026,-6.231706619262695,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
69,0.22067076519683557,0.22074255,0.40696278,-6.230320453643799,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
70,0.22054679305465133,0.22069293,0.4069203,-6.228919982910156,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
71,0.2205459420327787,0.22064364,0.40687826,-6.227530002593994,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
72,0.2205606257473981,0.22059175,0.4068357,-6.226053237915039,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
73,28003539.175332185,28265254.0,96.685486,-1436607232.0,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
74,0.21967094860695027,0.2196231,0.40472126,-6.185033798217773,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
75,57481.82381106085,58018.914,6.394968,-2927922.0,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
76,48270336.20825439,48721460.0,156.62337,-1501431424.0,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
77,817447.2512561673,825086.9,22.544062,-28884610.0,139586628,139586628,0,0.19100102484226228,0.19983229,0.38694546,-5.561487197875977
