Epoch,Train Loss,Train MSE,Train MAE,Train R2,Total Params,Trainable Params,Non-trainable Params,Val Loss,Val MSE,Val MAE,Val R2
76,0.005688500652638064,0.005688499,0.050378107,0.8321225643157959,79228100,59203716,20024384,0.03828763665960116,0.036736526,0.14308998,-0.16596649587154388
77,0.006828050550169129,0.006828052,0.054756712,0.7957632541656494,79228100,59203716,20024384,0.03828763665960116,0.036736526,0.14308998,-0.16596649587154388
78,0.007933373247473457,0.007933376,0.055279255,0.7667966485023499,79228100,59203716,20024384,0.03828763665960116,0.036736526,0.14308998,-0.16596649587154388
79,0.009614271483880199,0.009614268,0.061641097,0.6934348940849304,79228100,59203716,20024384,0.03828763665960116,0.036736526,0.14308998,-0.16596649587154388
80,0.010950837388773945,0.010950834,0.063658156,0.6570013165473938,79228100,59203716,20024384,0.03828763665960116,0.036736526,0.14308998,-0.16596649587154388
81,0.013915007315993867,0.013915004,0.072658174,0.5542142391204834,79228100,59203716,20024384,0.03828763665960116,0.036736526,0.14308998,-0.16596649587154388
82,0.015420715167909582,0.015420721,0.0760152,0.4919849634170532,79228100,59203716,20024384,0.03828763665960116,0.036736526,0.14308998,-0.16596649587154388
83,0.018808051721828284,0.01880804,0.07931505,0.4049839377403259,79228100,59203716,20024384,0.03828763665960116,0.036736526,0.14308998,-0.16596649587154388
84,0.016559573660700398,0.016559582,0.08114737,0.41682562232017517,79228100,59203716,20024384,0.03828763665960116,0.036736526,0.14308998,-0.16596649587154388
85,0.008742052902876635,0.00874205,0.06279231,0.6438453793525696,79228100,59203716,20024384,0.03828763665960116,0.036736526,0.14308998,-0.16596649587154388
86,0.0063959625157936715,0.00639596,0.056906078,0.7264828681945801,79228100,59203716,20024384,0.03828763665960116,0.036736526,0.14308998,-0.16596649587154388
87,0.006234887095220456,0.0062348833,0.054995675,0.7241227030754089,79228100,59203716,20024384,0.03828763665960116,0.036736526,0.14308998,-0.16596649587154388
88,0.0051729801811591205,0.005172982,0.04917334,0.7751857042312622,79228100,59203716,20024384,0.03828763665960116,0.036736526,0.14308998,-0.16596649587154388
89,0.005193458564327073,0.005193458,0.050496582,0.7769503593444824,79228100,59203716,20024384,0.03828763665960116,0.036736526,0.14308998,-0.16596649587154388
90,0.005261941184072155,0.0052619404,0.049419854,0.7837904691696167,79228100,59203716,20024384,0.03828763665960116,0.036736526,0.14308998,-0.16596649587154388
91,0.005620441002396988,0.0056204414,0.049270943,0.7888734340667725,79228100,59203716,20024384,0.03828763665960116,0.036736526,0.14308998,-0.16596649587154388
92,0.005861129043797884,0.0058611277,0.051762428,0.7850786447525024,79228100,59203716,20024384,0.03828763665960116,0.036736526,0.14308998,-0.16596649587154388
93,0.0048134488817391415,0.004813447,0.04660581,0.8212299346923828,79228100,59203716,20024384,0.03828763665960116,0.036736526,0.14308998,-0.16596649587154388
94,0.00438206587704856,0.004382066,0.045277502,0.8339189291000366,79228100,59203716,20024384,0.03828763665960116,0.036736526,0.14308998,-0.16596649587154388
95,0.0035599254911643603,0.0035599272,0.040649492,0.8720288276672363,79228100,59203716,20024384,0.03828763665960116,0.036736526,0.14308998,-0.16596649587154388
96,0.003511257786260239,0.0035112582,0.040742304,0.8768396973609924,79228100,59203716,20024384,0.03828763665960116,0.036736526,0.14308998,-0.16596649587154388
97,0.003939212968999468,0.003939214,0.04223946,0.8564915657043457,79228100,59203716,20024384,0.03828763665960116,0.036736526,0.14308998,-0.16596649587154388
98,0.005531137816773327,0.0055311387,0.047889892,0.8143160343170166,79228100,59203716,20024384,0.03828763665960116,0.036736526,0.14308998,-0.16596649587154388
99,0.006071325944231771,0.006071327,0.049302854,0.8021262884140015,79228100,59203716,20024384,0.03828763665960116,0.036736526,0.14308998,-0.16596649587154388
100,0.004798277372616195,0.004798278,0.043015778,0.8529635071754456,79228100,59203716,20024384,0.03828763665960116,0.036736526,0.14308998,-0.16596649587154388
