Epoch,Train Loss,Train MSE,Train MAE,Train R2,Total Params,Trainable Params,Non-trainable Params,Val Loss,Val MSE,Val MAE,Val R2
1,0.4862475143832581,0.48624754,0.30431825,-19.944883346557617,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
2,0.07197064582571805,0.07197063,0.20780843,-1.5776381492614746,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
3,0.0640493532486051,0.06404933,0.19731203,-1.3111960887908936,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
4,0.05991452674720889,0.05991452,0.18880484,-1.10379958152771,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
5,0.05889216138519973,0.05889217,0.18817623,-1.0641052722930908,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
6,0.05808407022992027,0.058084067,0.18756884,-1.0444121360778809,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
7,0.05353547253202055,0.053535454,0.17909162,-0.9105324149131775,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
8,0.08066823770440071,0.08066824,0.19343606,-2.092020034790039,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
9,0.23590836390226244,0.2359083,0.2270653,-8.675167083740234,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
10,1.2468460862324617,1.2468461,0.23588353,-49.210933685302734,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
11,0.06783764830259519,0.06783763,0.19785553,-1.4261037111282349,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
12,0.05037413587985195,0.05037412,0.17373173,-0.7662193179130554,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
13,0.05943844444771236,0.05943843,0.16042477,-1.235970377922058,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
14,0.03909054102602406,0.03909052,0.15259148,-0.3484838604927063,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
15,0.034916054666320855,0.034916073,0.14380889,-0.1929868757724762,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
16,0.03262046613147326,0.03262046,0.13878423,-0.11556291580200195,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
17,0.030406569922778095,0.030406578,0.1340969,-0.04901176691055298,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
18,0.03198868361797845,0.03198869,0.13390073,-0.09373307228088379,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
19,0.029153397985707933,0.02915339,0.13164169,-0.0006136596202850342,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
20,0.030436067398045663,0.030436069,0.13240963,-0.03617718815803528,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
21,0.02898346456899264,0.028983474,0.13063656,0.007402822375297546,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
22,0.028762709471249134,0.028762698,0.1304896,0.019621074199676514,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
23,0.028400684767794386,0.028400693,0.12904929,0.03258724510669708,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
24,0.02865935104820773,0.028659359,0.12922736,0.02707935869693756,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
25,0.028910636222947424,0.028910652,0.12994602,0.008465439081192017,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
26,0.040060028311944454,0.040060036,0.13230827,-0.35009023547172546,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
27,0.02968947150718386,0.029689468,0.13023451,-0.019386261701583862,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
28,0.028297150855727284,0.02829713,0.12852912,0.03810781240463257,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
29,0.02825833208615256,0.02825834,0.12845732,0.04067970812320709,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
30,0.028220789193689266,0.02822081,0.12838235,0.04458576440811157,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
31,0.02874892166702547,0.028748913,0.12925692,0.013574361801147461,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
32,0.028508426595444433,0.028508408,0.12860315,0.025517836213111877,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
33,0.029836722745377325,0.029836724,0.13091083,-0.02560603618621826,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
34,0.028844379132317605,0.028844362,0.12852755,0.02686488628387451,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
35,0.02860785228696382,0.028607866,0.12913097,0.019604012370109558,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
36,0.028313315499608763,0.028313316,0.12828192,0.02652844786643982,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
37,0.029896772188073562,0.029896768,0.1308809,-0.03127524256706238,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
38,0.029264876967139333,0.029264867,0.12993377,-0.004526451230049133,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
39,0.02893234970413636,0.028932339,0.1294843,0.0032779425382614136,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
40,0.02826737321773979,0.028267378,0.12828696,0.02820761501789093,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
41,0.028510364242524743,0.02851035,0.12815773,0.017426058650016785,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
42,0.0283427058988921,0.02834271,0.12817132,0.027233362197875977,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
43,0.028267631342060097,0.028267615,0.12777588,0.021457955241203308,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
44,0.029043931026603576,0.029043926,0.12965515,-0.006957784295082092,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
45,0.027868566512365207,0.027868552,0.12720807,0.040433526039123535,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
46,0.02792623734850193,0.02792624,0.12797435,0.03824751079082489,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
47,0.028464465210579822,0.028464444,0.12824692,0.012799084186553955,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
48,0.02810524723483859,0.028105227,0.12786709,0.027596071362495422,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
49,0.02812112622380814,0.028121127,0.12751198,0.028483107686042786,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
50,0.0308524449921657,0.030852431,0.1295875,-0.08048611879348755,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
51,0.028390666278444717,0.028390674,0.12825349,0.016473084688186646,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
52,0.028170427786203746,0.028170424,0.12785196,0.02757275104522705,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
53,0.02837424070757126,0.028374255,0.12784614,0.01757022738456726,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
54,0.028372354918620855,0.02837235,0.12850088,0.012360066175460815,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
55,0.029716938455528186,0.029716939,0.13051899,-0.03425005078315735,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
56,0.028167181326267877,0.028167166,0.12774667,0.020565852522850037,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
57,0.028183661209784935,0.02818364,0.12777779,0.017747730016708374,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
58,0.030510814303410388,0.030510811,0.13188332,-0.04946953058242798,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
59,0.029680951141586927,0.029680967,0.13055372,-0.03467211127281189,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
60,0.031918533825289426,0.031918548,0.13366033,-0.10358363389968872,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
61,0.028963904497083102,0.028963912,0.12976928,-0.009345471858978271,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
62,0.029021114084834806,0.029021118,0.12926984,-0.0031084269285202026,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
63,0.030827339877870594,0.03082737,0.13231452,-0.06498858332633972,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
64,0.029772197775473106,0.029772202,0.130981,-0.0289439857006073,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
65,0.029186648934661785,0.02918668,0.12937015,-0.012924790382385254,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
66,0.02868136122962025,0.028681349,0.12895544,0.008615925908088684,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
67,0.029115764093454753,0.029115759,0.1294861,-0.007952675223350525,139586628,119562244,20024384,0.03200536955367116,0.030796994,0.13868682,-0.0170745849609375
