Epoch,Train Loss,Train MSE,Train MAE,Train R2,Total Params,Trainable Params,Non-trainable Params,Val Loss,Val MSE,Val MAE,Val R2
14,0.36216582686892734,0.36216593,0.20915245,-12.577981948852539,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
15,0.7920322791786394,0.7920322,0.2518691,-23.443492889404297,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
16,0.19570944562693623,0.19570942,0.20149168,-5.030948162078857,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
17,2.2311995652478154,2.231198,0.23960602,-71.70413970947266,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
18,1.7621930700805142,1.7621928,0.2363193,-67.61531066894531,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
19,0.060486197680513436,0.060486205,0.1888603,-1.1749999523162842,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
20,0.07837019825928679,0.07837018,0.18710855,-1.710771083831787,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
21,0.049731040913089414,0.04973105,0.17180915,-0.7396199703216553,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
22,0.045926950802312835,0.045926966,0.16345307,-0.6295468211174011,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
23,0.043500821080023996,0.04350081,0.15843612,-0.5609614849090576,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
24,0.04242456457185968,0.042424556,0.15869881,-0.4961871802806854,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
25,0.04026468667401888,0.040264677,0.15244818,-0.41867318749427795,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
26,0.04220500912203967,0.042204976,0.15617763,-0.4859582483768463,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
27,0.038576835557539886,0.038576834,0.15064615,-0.3597460389137268,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
28,0.03671620688705801,0.036716193,0.14960966,-0.28863269090652466,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
29,0.03642209507873125,0.036422085,0.14672904,-0.27509933710098267,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
30,0.0361438374618225,0.036143847,0.14613694,-0.26243478059768677,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
31,0.03609587506295365,0.036095873,0.14632474,-0.2544126808643341,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
32,0.03646890577102933,0.036468916,0.14457142,-0.30127057433128357,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
33,0.03456287705731169,0.03456287,0.14362793,-0.19963347911834717,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
34,0.03326115163617602,0.033261165,0.14024472,-0.16076546907424927,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
35,0.03351173704820816,0.033511728,0.14163207,-0.16545677185058594,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
36,0.03720288654075605,0.037202872,0.1417993,-0.3123846650123596,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
37,0.032861717950517885,0.03286171,0.1398163,-0.149696946144104,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
38,0.033156357984119485,0.033156373,0.13955002,-0.1640070378780365,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
